2025-09-16T15:00:00.000Z	visit		
2025-06-04	body_measurement	49	25,1
2025-04-23	body_measurement	49,5	25,5
2025-08-04	body_measurement	50,64	24,02
2025-09-23T23:20:06.219Z	visit		
2025-09-23T23:20:07.698Z	visit		
2025-09-25T22:07:54.929Z	visit		
2025-09-27T16:56:41.591Z	visit		
2025-09-27T16:56:43.604Z	visit		
2025-09-29T21:47:08.632Z	visit		
2025-09-30T23:03:47.300Z	visit		
2025-10-02T00:01:26.036Z	visit		
2025-10-02T00:01:28.889Z	visit		
2025-10-03T00:00:00.000Z	body_measurement	50,31	24,31
2025-10-06T23:52:01.164Z	visit		
2025-10-06T23:52:02.143Z	visit		
2025-10-13T23:06:23.337Z	visit		
2025-10-10T00:00:00.000Z	visit		
2025-10-09T00:00:00.000Z	visit		
2025-10-15T00:00:00.000Z	visit		
2025-10-16T20:59:28.553Z	visit		
2025-10-17T23:35:07.080Z	visit		
2025-10-21T00:00:00.000Z	visit		
2025-10-21T23:23:25.166Z	visit		
2025-10-24T22:49:17.142Z	visit		
2025-10-23T00:00:00.000Z	visit		
2025-10-27T23:46:23.850Z	visit		
2025-10-29T00:16:32.333Z	visit		
2025-10-31T02:37:32.561Z	visit		
2025-11-01T00:00:00.000Z	visit		
2025-11-04T00:44:05.040Z	visit		
2025-11-05T00:07:35.053Z	visit		
2025-11-06T22:03:23.772Z	visit		
2025-11-08T00:00:00.000Z	visit		
2025-11-10T22:43:30.077Z	visit		
2025-11-13T00:00:00.000Z	visit		
2025-11-14T00:00:00.000Z	body_measurement	50,29	23,59
2025-11-17T23:04:59.570Z	visit		
2025-11-15T00:00:00.000Z	visit		
2025-11-19T00:00:00.000Z	visit		
2025-11-20T00:00:00.000Z	visit		
2025-11-21T00:00:00.000Z	visit		
2025-11-26T00:00:00.000Z	visit		
2025-12-02T00:00:00.000Z	visit		
2025-12-03T00:00:00.000Z	visit		
2025-12-05T00:41:12.498Z	visit		
2025-12-05T23:33:01.633Z	visit		
2025-12-13T16:06:49.499Z	visit		
2025-12-09T00:00:00.000Z	visit		
2025-12-11T00:00:00.000Z	visit		
2025-12-16T00:00:00.000Z	visit		
2025-12-16T22:06:18.826Z	visit		
2025-12-18T01:11:14.411Z	visit		
2025-12-18T22:01:48.018Z	visit		
2025-12-19T22:16:59.046Z	visit		
2025-12-22T20:40:11.974Z	visit		
